,filename,class_name,class_id,filename_
5348,data\ISMAIL-ALKADY\output_538_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_538_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
4707,data\ISMAIL-ALKADY\output_285_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_285_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
2445,data\ABDALLA-KHALAF\output_024_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_024_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
472,data\ABD-EL-BASET\output_067_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_067_سورة الكهف  عبد الباسط عبد الصمد.mp3
1891,data\ABD-EL-BASET\output_270_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_270_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3
3143,data\ALAA-AKL\output_006_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_006_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
4524,data\ISMAIL-ALKADY\output_224_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_224_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
1934,data\ABD-EL-BASET\output_276_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_276_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
473,data\ABD-EL-BASET\output_067_سورة يس  راحة نفسية لا توصف لعلاج الأرق والنوم بهدوء وراحة وسكينة للشيخ عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_067_سورة يس  راحة نفسية لا توصف لعلاج الأرق والنوم بهدوء وراحة وسكينة للشيخ عبد الباسط عبد الصمد.mp3
2018,data\ABD-EL-BASET\output_288_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_288_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
3973,data\ISMAIL-ALKADY\output_040_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_040_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
4641,data\ISMAIL-ALKADY\output_263_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_263_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
4999,data\ISMAIL-ALKADY\output_382_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_382_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
4459,data\ISMAIL-ALKADY\output_202_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_202_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
3381,data\ALAA-AKL\output_244_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_244_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
272,data\ABD-EL-BASET\output_038_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_038_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
1335,data\ABD-EL-BASET\output_190_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_190_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
336,data\ABD-EL-BASET\output_048_الرقية الشرعية كاملة لعلاج السحر والمس والعين والحسد و فك الكرب والهم والبيت لشيخ عبدالباسط عبدالصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_048_الرقية الشرعية كاملة لعلاج السحر والمس والعين والحسد و فك الكرب والهم والبيت لشيخ عبدالباسط عبدالصمد.mp3
4461,data\ISMAIL-ALKADY\output_203_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_203_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
4638,data\ISMAIL-ALKADY\output_262_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_262_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
1046,data\ABD-EL-BASET\output_149_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_149_سورة الكهف  عبد الباسط عبد الصمد.mp3
3870,data\ISMAIL-ALKADY\output_006_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_006_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
4072,data\ISMAIL-ALKADY\output_073_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_073_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
2347,data\ABD-EL-BASET\output_335_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_335_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
4350,data\ISMAIL-ALKADY\output_166_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_166_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
486,data\ABD-EL-BASET\output_069_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_069_سورة الكهف  عبد الباسط عبد الصمد.mp3
286,data\ABD-EL-BASET\output_040_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_040_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
4550,data\ISMAIL-ALKADY\output_232_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_232_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
5048,data\ISMAIL-ALKADY\output_398_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_398_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
3684,data\ALAA-AKL\output_547_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_547_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
254,data\ABD-EL-BASET\output_036_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_036_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
2687,data\ABDALLA-KHALAF\output_266_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_266_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
2723,data\ABDALLA-KHALAF\output_302_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_302_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
1158,data\ABD-EL-BASET\output_165_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_165_سورة الكهف  عبد الباسط عبد الصمد.mp3
4367,data\ISMAIL-ALKADY\output_171_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_171_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
3527,data\ALAA-AKL\output_390_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_390_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
1039,data\ABD-EL-BASET\output_148_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_148_سورة الكهف  عبد الباسط عبد الصمد.mp3
4696,data\ISMAIL-ALKADY\output_281_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_281_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
1055,data\ABD-EL-BASET\output_150_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_150_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
5129,data\ISMAIL-ALKADY\output_428_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_428_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
3074,data\ABDALLA-KHALAF\output_653_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_653_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
1665,data\ABD-EL-BASET\output_237_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_237_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
